Artist and Title,Streams,Daily
Joji - Sanctuary,702055671,242888.0
Dusty Springfield - Son of a Preacher Man,702031493,251497.0
J Balvin - Rojo,702006051,195686.0
Kiiara - Gold,701842031,151715.0
Enrique Iglesias - DUELE EL CORAZON,701704404,193554.0
Taylor Swift - I Can Do It With a Broken Heart,701670021,691495.0
Suki Waterhouse - Good Looking,701462210,693874.0
Mac DeMarco - For the First Time,701286843,551911.0
Flipp Dinero - Leave Me Alone,701264438,97467.0
Cosculluela - Madura,700965303,350622.0
Sia - The Greatest,700430814,66211.0
Green Day - When I Come Around,700409862,383853.0
NewJeans - Super Shy,700238819,390679.0
Ricky Montgomery - Mr. Loverman,700142412,616820.0
Auli'i Cravalho - How Far I'll Go,700129942,336462.0
Justin Timberlake - Cry Me a River,700017788,363155.0
NF - The Search,699947429,225226.0
Rammstein - Sonne,699670379,473881.0
Taylor Swift - Gorgeous,699612149,416566.0
Imanbek - Belly Dancer,699591470,354521.0
Aretha Franklin - Respect,699586560,271593.0
Gabry Ponte - Thunder,699386663,289907.0
Paulo Londra - Nena Maldición,699307279,274064.0
Green Day - 21 Guns,699098900,325332.0
League of Legends - Legends Never Die,698894366,203715.0
Carrie Underwood - Before He Cheats,698529736,290998.0
Luis Miguel - La Incondicional,698101301,316580.0
Ice Cube - You Know How We Do It,698092725,474983.0
ThxSoMch - SPIT IN MY FACE!,698028121,309503.0
G-Eazy - No Limit,697609144,79560.0
Rae Sremmurd - Come Get Her,697485766,149424.0
Hailee Steinfeld - Love Myself,697320050,137757.0
Bob Dylan - Knockin' On Heaven's Door,697291494,803252.0
Bon Iver - Skinny Love,697200280,177315.0
The All-American Rejects - Gives You Hell,696965857,291422.0
Lady Gaga - Bloody Mary,696964655,431914.0
Owl City - Good Time,696933569,322925.0
OneRepublic - Run,696881346,272497.0
Drake - Marvins Room,696468054,299467.0
Tom Walker - Leave a Light On,696340058,303801.0
Marc Anthony - Vivir Mi Vida,696205117,300938.0
Muse - Uprising,695768219,245393.0
Taylor Swift - the 1,695724241,393569.0
Liana Flores - rises the moon,695660148,516298.0
Backstreet Boys - Everybody (Backstreet's Back),695657245,507263.0
Bad Bunny - La Corriente,695343474,235314.0
Pearl Jam - Even Flow,695276050,365492.0
YOASOBI - 夜に駆ける,695062011,224504.0
Cheat Codes - Sex,695054358,51442.0
Fergie - Big Girls Don't Cry (Personal),695028371,276963.0
Bryson Tiller - Right My Wrongs,694803140,501122.0
Timbaland - Apologize,694792607,444215.0
Kina - Can We Kiss Forever?,694725913,137162.0
Loreen - Tattoo,694549704,559521.0
Meghan Trainor - Dear Future Husband,694481248,266719.0
Fuerza Regida - Bebe Dame,694451149,275365.0
The Cinematic Orchestra - To Build A Home,694437484,268903.0
Commodores - Easy,694333221,359110.0
Chino & Nacho - Andas En Mi Cabeza,693980990,214117.0
Johnny Cash - Hurt,693892526,184974.0
The Ronettes - Be My Baby,693800876,636635.0
Piso 21 - Pa' Olvidarme De Ella,693747308,168498.0
Chris Brown - Forever,693662992,561929.0
PARTYNEXTDOOR - Come and See Me,692840738,247777.0
Linkin Park - Papercut,692420565,491586.0
Foo Fighters - Learn to Fly,692073766,254922.0
Aretha Franklin - I Say a Little Prayer,692009799,368271.0
Louis Armstrong - What A Wonderful World,691963970,
James TW - When You Love Someone,691920815,97322.0
Europe - The Final Countdown,691681102,320345.0
Beyoncé - If I Were a Boy,690734825,367797.0
Roar - I Can't Handle Change,690383726,403018.0
Katy Perry - Part Of Me,690278289,327840.0
THE ANXIETY - Meet Me At Our Spot,689695359,187525.0
Rauw Alejandro - Tattoo,689346461,
One Direction - Little Things,688834188,150890.0
Ricky Martin - Vente Pa' Ca,688813828,194265.0
Eiffel 65 - Blue (Da Ba Dee),688583093,261773.0
Sam Fischer - This City,688532496,107784.0
NewJeans - Hype Boy,688426302,303197.0
The Beatles - Hey Jude,688251596,255496.0
Beach Bunny - Prom Queen,687894194,421920.0
Doja Cat - Get Into It (Yuh),687778738,151652.0
Rich The Kid - Plug Walk,687764454,65507.0
Michael Marcagi - Scared To Start,687755066,480083.0
Colbie Caillat - Bubbly,687720316,235436.0
Danny Ocean - Dembow,687514168,334912.0
Lizzo - Good as Hell,687220359,128139.0
Oscar Maydon - Tu Boda,687020250,913035.0
OneRepublic - Rescue Me,686905949,137722.0
Carlos Baute - Colgando en tus manos (con Marta Sánchez),686813688,339641.0
"Alan Walker - Alone, Pt. II",686652886,235507.0
Jax Jones - You Don't Know Me,686524540,176357.0
Taylor Swift - Bad Blood,686479713,506956.0
Myke Towers - LA FALDA,686428768,340397.0
Kid Cudi - Pursuit Of Happiness,686150948,186141.0
Simon & Garfunkel - The Sound of Silence,686136001,183118.0
David Guetta - Say My Name,686120546,196546.0
Sean Paul - Get Busy,686073766,332782.0
Pink Floyd - Comfortably Numb,686000468,467705.0
JID - Surround Sound,685937880,336297.0
Bad Bunny - Una Vez,685902245,302178.0
Lykke Li - I Follow Rivers,685810673,367269.0
KAROL G - X SI VOLVEMOS,685722353,332228.0
Rema - Calm Down,685427808,200924.0
Bad Bunny - Sensualidad,685329990,140273.0
salvia palth - i was all over her,685123292,517068.0
Rupert Holmes - Escape (The Pina Colada Song),684732182,273097.0
The Weeknd - Wicked Games,684635272,282317.0
Morat - Besos En Guerra,684454691,393664.0
Paul Simon - You Can Call Me Al,684213626,443366.0
Ariana Grande - breathin,684210402,128367.0
t.A.T.u. - All The Things She Said,684092418,459685.0
Dwayne Johnson - You're Welcome,683900712,297923.0
The Doobie Brothers - Listen to the Music,683891807,375602.0
Coldplay - Hymn for the Weekend,683695356,62682.0
Chris Brown - Loyal,683687798,302018.0
The Who - Baba O'Riley,683621002,262834.0
U2 - One,683431669,256973.0
Miley Cyrus - Midnight Sky,683282667,116821.0
Ozuna - Dile Que Tu Me Quieres,683149524,459870.0
Shawn Mendes - I Know What You Did Last Summer,683022248,275526.0
Shania Twain - You're Still The One,682953613,368012.0
Soulja Boy - Crank That (Soulja Boy),682646951,276264.0
Lil Wayne - A Milli,682568628,314205.0
DaBaby - Suge,682270290,74584.0
Los Legendarios - Fiel,681840158,72788.0
bôa - Duvet,681691438,970708.0
Matt Sassari - Give It To Me,681680935,450899.0
Nickelback - Rockstar,681658493,379678.0
Lorde - Green Light,681489567,243098.0
"Roy Orbison - Oh, Pretty Woman",681190298,283513.0
Dominic Fike - Babydoll,681098173,437977.0
Rammstein - Du hast,681091184,371333.0
Arctic Monkeys - No. 1 Party Anthem,681029338,1156859.0
System Of A Down - B.Y.O.B.,680191569,393540.0
Cults - Always Forever,679985644,506976.0
Alan Walker - Darkside,679865181,200588.0
Morgan Wallen - Thinkin’ Bout Me,679767281,446039.0
George Michael - Faith,679747352,255412.0
Green Day - When I Come Around,679662312,
Boza - Hecha Pa' Mi,679629090,176053.0
Beyoncé - Drunk in Love,679551116,228397.0
Kylie Minogue - Can't Get You out of My Head,679516318,665707.0
John Lennon - Happy Xmas (War Is Over),679469710,27774.0
Milli Hughes - Deep Phase Noise 1,679438413,435710.0
Daniel Powter - Bad Day,678977785,206008.0
FRENSHIP - Capsize,678779294,61526.0
Brent Faiyaz - Clouded,678538548,234957.0
Lil Wayne - Lollipop,678479366,424503.0
Jesse & Joy - Dueles,678267868,319194.0
Led Zeppelin - Whole Lotta Love,678201218,355364.0
The Chainsmokers - This Feeling,678102050,116909.0
Chino Pacas - El Gordo Trae El Mando,677777714,183423.0
Danny Ocean - Fuera del mercado,677408890,349072.0
Men I Trust - Show Me How,677308848,390543.0
Daft Punk - Instant Crush,677125255,373581.0
GoldLink - Crew,677094476,338018.0
Al Green - Let's Stay Together,676991317,354200.0
Zion & Lennox - La player (Bandolera),676882633,385955.0
Maluma - Sobrio,676752339,159089.0
Kanye West - Black Skinhead,676727648,127743.0
Kiiara - Gold,676725037,120541.0
One Direction - Best Song Ever,676630397,267516.0
Thomas Rhett - Die A Happy Man,676579610,214289.0
Tove Lo - Stay High,676553610,158490.0
The Black Keys - Lonely Boy,676550663,218557.0
Eric Carmen - Hungry Eyes,676498111,271339.0
House Of Pain - Jump Around,676322389,316779.0
Aventura - Obsesion,676181858,470105.0
Breaking Benjamin - The Diary of Jane,676086013,260000.0
"John Denver - Take Me Home, Country Roads",676068598,208502.0
Steve Lacy - C U Girl,675894424,226163.0
Shawn Mendes - Monster (Shawn Mendes & Justin Bieber),675850064,226886.0
Queen - Radio Ga Ga,675661005,264000.0
Clean Bandit - I Miss You,675324963,93938.0
Soda Stereo - De Música Ligera,674829630,329683.0
The Chainsmokers - Takeaway,674764904,97078.0
Eminem - Houdini,674335000,462972.0
Shakira - Can't Remember to Forget You,673960016,472072.0
Christian Nodal - Ya No Somos Ni Seremos,673889595,298330.0
Paramore - The Only Exception,673555165,738868.0
Gente De Zona - La Gozadera,673473058,242169.0
Miguel - Sky Walker,673344755,255386.0
The Human League - Don't You Want Me,673331331,341568.0
Morat - No Se Va,673135519,257656.0
Sheppard - Geronimo,673117015,203084.0
Jack Johnson - Banana Pancakes,673079317,223688.0
Kaash Paige - Love Songs,672883994,512007.0
U2 - Beautiful Day,672744836,236434.0
YNW Melly - Suicidal,672717060,283000.0
Dayglow - Can I Call You Tonight?,672584709,253845.0
David Guetta - Bad,672243643,225972.0
Dean Lewis - Waves,672120507,225551.0
Diddy - I'll Be Missing You,672051401,306574.0
Khalid - OTW,672011422,109271.0
Becky G - Cuando Te Besé,671748453,243305.0
Eagle-Eye Cherry - Save Tonight,671692993,300703.0
Eyedress - Something About You,671572296,709037.0
The Rolling Stones - Sympathy For The Devil,671425511,215118.0
Metallica - One,671390221,334083.0
David Guetta - Flames,671085580,69130.0
Ed Maverick - Fuentes de Ortiz,670923435,259746.0
The Ronettes - Sleigh Ride,670431627,15883.0
Christian Nodal - Adiós Amor,670385647,285962.0
Juice WRLD - Let Me Know (I Wonder Why Freestyle),670287736,293019.0
Don Henley - The Boys Of Summer,670161122,312671.0
J Balvin - Bonita,669980668,291904.0
BLACKPINK - As If It's Your Last,669895971,253069.0
Fujii Kaze - Shinunoga E-Wa,669813207,355797.0
Rels B - cómo dormiste?,669587489,315483.0
Lifehouse - You And Me,669418885,263846.0
The Script - Superheroes,669362229,
Calvin Harris - Under Control,669275312,184537.0
Amy Winehouse - Valerie,669253451,192702.0
Loren Allred - Never Enough,669241695,184925.0
Avenged Sevenfold - Hail to the King,669204485,268304.0
Sasha Alex Sloan - Dancing With Your Ghost,669040769,253364.0
